Course,COVID Impact,First Generation,Gender,Race/Ethnicity,Grade,Semester
Chem1,post,N,Male,White,B,2021_Fall
Chem1,post,N,Male,White,D-,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,B-,2021_Fall
Chem1,post,N,Male,White,C+,2021_Fall
Chem1,post,N,Male,White,B,2021_Fall
Chem1,post,N,Male,White,A+,2021_Fall
Chem1,post,N,Male,White,A-,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,W,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,C,2021_Fall
Chem1,post,N,Male,White,B,2021_Fall
Chem1,post,N,Male,White,A-,2021_Fall
Chem1,post,N,Male,White,B+,2021_Fall
Chem1,post,N,Male,White,B,2021_Fall
Chem1,post,N,Male,White,A+,2021_Fall
Chem1,post,N,Male,White,C,2021_Fall
Chem1,post,N,Male,White,B-,2021_Fall
Chem1,post,N,Male,White,A-,2021_Fall
Chem1,post,N,Male,White,C+,2021_Fall
Chem1,post,N,Male,White,C,2021_Fall
Chem1,post,N,Male,White,W,2021_Fall
Chem1,post,N,Male,White,C+,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,B+,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,F,2021_Fall
Chem1,post,N,Male,White,D+,2021_Fall
Chem1,post,N,Male,White,A-,2021_Fall
Chem1,post,N,Male,White,B+,2021_Fall
Chem1,post,N,Male,White,B+,2021_Fall
Chem1,post,N,Male,White,A-,2021_Fall
Chem1,post,N,Male,White,B,2021_Fall
Chem1,post,N,Male,White,B+,2021_Fall
Chem1,post,N,Male,White,C+,2021_Fall
Chem1,post,N,Male,White,A-,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,B,2021_Fall
Chem1,post,N,Male,White,A+,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,C+,2021_Fall
Chem1,post,N,Male,White,B-,2021_Fall
Chem1,post,N,Male,White,W,2021_Fall
Chem1,post,N,Male,White,C,2021_Fall
Chem1,post,N,Male,White,B,2021_Fall
Chem1,post,N,Male,White,C-,2021_Fall
Chem1,post,N,Male,White,C,2021_Fall
Chem1,post,N,Male,White,C,2021_Fall
Chem1,post,N,Male,White,W,2021_Fall
Chem1,post,N,Male,White,W,2021_Fall
Chem1,post,N,Male,White,A+,2021_Fall
Chem1,post,N,Male,White,C-,2021_Fall
Chem1,post,N,Male,White,B,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,D-,2021_Fall
Chem1,post,N,Male,White,D-,2021_Fall
Chem1,post,N,Male,White,A+,2021_Fall
Chem1,post,N,Male,White,D-,2021_Fall
Chem1,post,N,Male,White,B-,2021_Fall
Chem1,post,N,Male,White,C,2021_Fall
Chem1,post,N,Male,White,B,2021_Fall
Chem1,post,N,Male,White,B-,2021_Fall
Chem1,post,N,Male,White,B+,2021_Fall
Chem1,post,N,Male,White,A-,2021_Fall
Chem1,post,N,Male,White,A-,2021_Fall
Chem1,post,N,Male,White,B+,2021_Fall
Chem1,post,N,Male,White,C+,2021_Fall
Chem1,post,N,Male,White,W,2021_Fall
Chem1,post,N,Male,White,C,2021_Fall
Chem1,post,N,Male,White,F,2021_Fall
Chem1,post,N,Male,White,C+,2021_Fall
Chem1,post,N,Male,White,C+,2021_Fall
Chem1,post,N,Male,White,B-,2021_Fall
Chem1,post,N,Male,White,B+,2021_Fall
Chem1,post,N,Male,White,B+,2021_Fall
Chem1,post,N,Male,White,C,2021_Fall
Chem1,post,N,Male,White,A+,2021_Fall
Chem1,post,N,Male,White,B,2021_Fall
Chem1,post,N,Male,White,A+,2021_Fall
Chem1,post,N,Male,White,A+,2021_Fall
Chem1,post,N,Male,White,B,2021_Fall
Chem1,post,N,Male,White,B,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,B,2021_Fall
Chem1,post,N,Male,White,B,2021_Fall
Chem1,post,N,Male,White,C+,2021_Fall
Chem1,post,N,Male,White,A-,2021_Fall
Chem1,post,N,Male,White,A-,2021_Fall
Chem1,post,N,Male,White,B-,2021_Fall
Chem1,post,N,Male,White,B+,2021_Fall
Chem1,post,N,Male,White,A+,2021_Fall
Chem1,post,N,Male,White,B+,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,B-,2021_Fall
Chem1,post,N,Male,White,C,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,D+,2021_Fall
Chem1,post,N,Male,White,F,2021_Fall
Chem1,post,N,Male,White,F,2021_Fall
Chem1,post,N,Male,White,C+,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,A+,2021_Fall
Chem1,post,N,Male,White,A-,2021_Fall
Chem1,post,N,Male,White,W,2021_Fall
Chem1,post,N,Male,White,B,2021_Fall
Chem1,post,N,Male,White,A-,2021_Fall
Chem1,post,N,Male,White,A+,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,B+,2021_Fall
Chem1,post,N,Male,White,B,2021_Fall
Chem1,post,N,Male,White,C+,2021_Fall
Chem1,post,N,Male,White,F,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,A+,2021_Fall
Chem1,post,N,Male,White,C+,2021_Fall
Chem1,post,N,Male,White,F,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,A+,2021_Fall
Chem1,post,N,Male,White,C,2021_Fall
Chem1,post,N,Male,White,A-,2021_Fall
Chem1,post,N,Male,White,B,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,B-,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,D+,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,B+,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,A+,2021_Fall
Chem1,post,N,Male,White,W,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,F,2021_Fall
Chem1,post,N,Male,White,A-,2021_Fall
Chem1,post,N,Male,White,C+,2021_Fall
Chem1,post,N,Male,White,C,2021_Fall
Chem1,post,N,Male,White,B+,2021_Fall
Chem1,post,N,Male,White,C,2021_Fall
Chem1,post,N,Male,White,D,2021_Fall
Chem1,post,N,Male,White,F,2021_Fall
Chem1,post,N,Male,White,C+,2021_Fall
Chem1,post,N,Male,White,A-,2021_Fall
Chem1,post,N,Male,White,A-,2021_Fall
Chem1,post,N,Male,White,F,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,B+,2021_Fall
Chem1,post,N,Male,White,W,2021_Fall
Chem1,post,N,Male,White,A+,2021_Fall
Chem1,post,N,Male,White,F,2021_Fall
Chem1,post,N,Male,White,C+,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,B+,2021_Fall
Chem1,post,N,Male,White,A+,2021_Fall
Chem1,post,N,Male,White,F,2021_Fall
Chem1,post,N,Male,White,B+,2021_Fall
Chem1,post,N,Male,White,C+,2021_Fall
Chem1,post,N,Male,White,D+,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,B+,2021_Fall
Chem1,post,N,Male,White,A+,2021_Fall
Chem1,post,N,Male,White,W,2021_Fall
Chem1,post,N,Male,White,C+,2021_Fall
Chem1,post,N,Male,White,B-,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,D-,2021_Fall
Chem1,post,N,Male,White,C,2021_Fall
Chem1,post,N,Male,White,F,2021_Fall
Chem1,post,N,Male,White,C,2021_Fall
Chem1,post,N,Male,White,F,2021_Fall
Chem1,post,N,Male,White,A-,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,B+,2021_Fall
Chem1,post,N,Male,White,A-,2021_Fall
Chem1,post,N,Male,White,A-,2021_Fall
Chem1,post,N,Male,White,W,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,C+,2021_Fall
Chem1,post,N,Male,White,D,2021_Fall
Chem1,post,N,Male,White,W,2021_Fall
Chem1,post,N,Male,White,A+,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,A-,2021_Fall
Chem1,post,N,Male,White,A-,2021_Fall
Chem1,post,N,Male,White,B+,2021_Fall
Chem1,post,N,Male,White,D+,2021_Fall
Chem1,post,N,Male,White,A-,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,W,2021_Fall
Chem1,post,N,Male,White,C,2021_Fall
Chem1,post,N,Male,White,B,2021_Fall
Chem1,post,N,Male,White,F,2021_Fall
Chem1,post,N,Male,White,W,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,C+,2021_Fall
Chem1,post,N,Male,White,B+,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,A-,2021_Fall
Chem1,post,N,Male,White,W,2021_Fall
Chem1,post,N,Male,White,B-,2021_Fall
Chem1,post,N,Male,White,F,2021_Fall
Chem1,post,N,Male,White,A-,2021_Fall
Chem1,post,N,Male,White,B-,2021_Fall
Chem1,post,N,Male,White,B-,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,B-,2021_Fall
Chem1,post,N,Male,White,B,2021_Fall
Chem1,post,N,Male,White,A+,2021_Fall
Chem1,post,N,Male,White,C,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,C+,2021_Fall
Chem1,post,N,Male,White,C+,2021_Fall
Chem1,post,N,Male,White,B+,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,A-,2021_Fall
Chem1,post,N,Male,White,A+,2021_Fall
Chem1,post,N,Male,White,A,2021_Fall
Chem1,post,N,Male,White,C,2021_Fall
Chem1,post,N,Male,White,C+,2021_Fall
Chem1,post,N,Male,White,B-,2021_Fall
Chem1,post,N,Male,White,B,2021_Fall
Chem1,post,N,Male,White,W,2021_Fall
Chem1,post,N,Male,White,C-,2021_Fall
Chem1,post,Y,Female,Asian,C+,2021_Fall
Chem1,post,Y,Female,Asian,B,2021_Fall
Chem1,post,Y,Female,Asian,B-,2021_Fall
Chem1,post,Y,Female,Asian,C+,2021_Fall
Chem1,post,Y,Female,Asian,D,2021_Fall
Chem1,post,Y,Female,Asian,B,2021_Fall
Chem1,post,Y,Female,Asian,F,2021_Fall
Chem1,post,Y,Female,Black or African American,F,2021_Fall
Chem1,post,Y,Female,Hispanic,B-,2021_Fall
Chem1,post,Y,Female,Hispanic,A-,2021_Fall
Chem1,post,Y,Female,Hispanic,D-,2021_Fall
Chem1,post,Y,Female,Hispanic,C+,2021_Fall
Chem1,post,Y,Female,Hispanic,F,2021_Fall
Chem1,post,Y,Female,Hispanic,C+,2021_Fall
Chem1,post,Y,Female,Hispanic,D,2021_Fall
Chem1,post,Y,Female,Hispanic,F,2021_Fall
Chem1,post,Y,Female,Hispanic,B-,2021_Fall
Chem1,post,Y,Female,Hispanic,B+,2021_Fall
Chem1,post,Y,Female,Hispanic,D+,2021_Fall
Chem1,post,Y,Female,Two or more races,A-,2021_Fall
Chem1,post,Y,Female,Two or more races,B,2021_Fall
Chem1,post,Y,Female,Two or more races,C,2021_Fall
Chem1,post,Y,Female,Two or more races,A,2021_Fall
Chem1,post,Y,Female,Two or more races,F,2021_Fall
Chem1,post,Y,Female,Two or more races,W,2021_Fall
Chem1,post,Y,Female,U.S. Nonresident,A-,2021_Fall
Chem1,post,Y,Female,U.S. Nonresident,A,2021_Fall
Chem1,post,Y,Female,U.S. Nonresident,C+,2021_Fall
Chem1,post,Y,Female,U.S. Nonresident,B-,2021_Fall
Chem1,post,Y,Female,U.S. Nonresident,D-,2021_Fall
Chem1,post,Y,Female,U.S. Nonresident,B-,2021_Fall
Chem1,post,Y,Female,Unknown race and ethnicity,F,2021_Fall
Chem1,post,Y,Female,White,B,2021_Fall
Chem1,post,Y,Female,White,B+,2021_Fall
Chem1,post,Y,Female,White,C,2021_Fall
Chem1,post,Y,Female,White,C,2021_Fall
Chem1,post,Y,Female,White,W,2021_Fall
Chem1,post,Y,Female,White,B+,2021_Fall
Chem1,post,Y,Female,White,C+,2021_Fall
Chem1,post,Y,Female,White,W,2021_Fall
Chem1,post,Y,Female,White,B+,2021_Fall
Chem1,post,Y,Female,White,F,2021_Fall
Chem1,post,Y,Female,White,C,2021_Fall
Chem1,post,Y,Female,White,F,2021_Fall
Chem1,post,Y,Female,White,W,2021_Fall
Chem1,post,Y,Female,White,A,2021_Fall
Chem1,post,Y,Female,White,W,2021_Fall
Chem1,post,Y,Female,White,C-,2021_Fall
Chem1,post,Y,Female,White,B-,2021_Fall
Chem1,post,Y,Female,White,B-,2021_Fall
Chem1,post,Y,Female,White,B-,2021_Fall
Chem1,post,Y,Female,White,A-,2021_Fall
Chem1,post,Y,Female,White,B+,2021_Fall
Chem1,post,Y,Female,White,B,2021_Fall
Chem1,post,Y,Female,White,A+,2021_Fall
Chem1,post,Y,Female,White,A+,2021_Fall
Chem1,post,Y,Female,White,D,2021_Fall
Chem1,post,Y,Female,White,C+,2021_Fall
Chem1,post,Y,Female,White,B-,2021_Fall
Chem1,post,Y,Female,White,B-,2021_Fall
Chem1,post,Y,Female,White,B,2021_Fall
Chem1,post,Y,Female,White,A,2021_Fall
Chem1,post,Y,Female,White,A,2021_Fall
Chem1,post,Y,Female,White,W,2021_Fall
Chem1,post,Y,Female,White,A,2021_Fall
Chem1,post,Y,Female,White,C+,2021_Fall
Chem1,post,Y,Female,White,F,2021_Fall
Chem1,post,Y,Female,White,A,2021_Fall
Chem1,post,Y,Female,White,B-,2021_Fall
Chem1,post,Y,Female,White,B+,2021_Fall
Chem1,post,Y,Female,White,C,2021_Fall
Chem1,post,Y,Female,White,W,2021_Fall
Chem1,post,Y,Female,White,C+,2021_Fall
Chem1,post,Y,Female,White,B-,2021_Fall
Chem1,post,Y,Female,White,B+,2021_Fall
Chem1,post,Y,Female,White,F,2021_Fall
Chem1,post,Y,Female,White,A+,2021_Fall
Chem1,post,Y,Female,White,A+,2021_Fall
Chem1,post,Y,Female,White,B-,2021_Fall
Chem1,post,Y,Female,White,W,2021_Fall
Chem1,post,Y,Female,White,A,2021_Fall
Chem1,post,Y,Female,White,C+,2021_Fall
Chem1,post,Y,Female,White,C,2021_Fall
Chem1,post,Y,Female,White,A,2021_Fall
Chem1,post,Y,Female,White,B+,2021_Fall
Chem1,post,Y,Female,White,C+,2021_Fall
Chem1,post,Y,Female,White,A,2021_Fall
Chem1,post,Y,Female,White,A,2021_Fall
Chem1,post,Y,Female,White,F,2021_Fall
Chem1,post,Y,Female,White,F,2021_Fall
Chem1,post,Y,Female,White,C,2021_Fall
Chem1,post,Y,Female,White,B,2021_Fall
Chem1,post,Y,Female,White,F,2021_Fall
Chem1,post,Y,Female,White,B+,2021_Fall
Chem1,post,Y,Female,White,A,2021_Fall
Chem1,post,Y,Female,White,C,2021_Fall
Chem1,post,Y,Female,White,B+,2021_Fall
Chem1,post,Y,Female,White,C,2021_Fall
Chem1,post,Y,Female,White,F,2021_Fall
Chem1,post,Y,Female,White,A+,2021_Fall
Chem1,post,Y,Female,White,W,2021_Fall
Chem1,post,Y,Female,White,A,2021_Fall
Chem1,post,Y,Female,White,F,2021_Fall
Chem1,post,Y,Female,White,B-,2021_Fall
Chem1,post,Y,Female,White,C,2021_Fall
Chem1,post,Y,Female,White,A,2021_Fall
Chem1,post,Y,Female,White,B-,2021_Fall
Chem1,post,Y,Female,White,W,2021_Fall
Chem1,post,Y,Female,White,B,2021_Fall
Chem1,post,Y,Female,White,A,2021_Fall
Chem1,post,Y,Female,White,D,2021_Fall
Chem1,post,Y,Female,White,B,2021_Fall
Chem1,post,Y,Female,White,A,2021_Fall
Chem1,post,Y,Female,White,B-,2021_Fall
Chem1,post,Y,Female,White,F,2021_Fall
Chem1,post,Y,Female,White,D,2021_Fall
Chem1,post,Y,Female,White,W,2021_Fall
Chem1,post,Y,Female,White,A,2021_Fall
Chem1,post,Y,Female,White,B-,2021_Fall
Chem1,post,Y,Female,White,B,2021_Fall
Chem1,post,Y,Female,White,B+,2021_Fall
Chem1,post,Y,Female,White,A,2021_Fall
Chem1,post,Y,Female,White,B,2021_Fall
Chem1,post,Y,Female,White,W,2021_Fall
Chem1,post,Y,Female,White,C-,2021_Fall
Chem1,post,Y,Female,White,A,2021_Fall
Chem1,post,Y,Female,White,W,2021_Fall
Chem1,post,Y,Male,American Indian or Alaska Native,C,2021_Fall
Chem1,post,Y,Male,Asian,B+,2021_Fall
Chem1,post,Y,Male,Asian,B+,2021_Fall
Chem1,post,Y,Male,Asian,A,2021_Fall
Chem1,post,Y,Male,Asian,A,2021_Fall
Chem1,post,Y,Male,Asian,A-,2021_Fall
Chem1,post,Y,Male,Asian,F,2021_Fall
Chem1,post,Y,Male,Asian,A,2021_Fall
Chem1,post,Y,Male,Asian,D-,2021_Fall
Chem1,post,Y,Male,Asian,A,2021_Fall
Chem1,post,Y,Male,Black or African American,W,2021_Fall
Chem1,post,Y,Male,Black or African American,D,2021_Fall
Chem1,post,Y,Male,Black or African American,W,2021_Fall
Chem1,post,Y,Male,Black or African American,W,2021_Fall
Chem1,post,Y,Male,Black or African American,B,2021_Fall
Chem1,post,Y,Male,Hispanic,F,2021_Fall
Chem1,post,Y,Male,Hispanic,W,2021_Fall
Chem1,post,Y,Male,Hispanic,C,2021_Fall
Chem1,post,Y,Male,Hispanic,B+,2021_Fall
Chem1,post,Y,Male,Hispanic,F,2021_Fall
Chem1,post,Y,Male,Hispanic,W,2021_Fall
Chem1,post,Y,Male,Hispanic,B+,2021_Fall
Chem1,post,Y,Male,Hispanic,F,2021_Fall
Chem1,post,Y,Male,Two or more races,F,2021_Fall
Chem1,post,Y,Male,Two or more races,W,2021_Fall
Chem1,post,Y,Male,Two or more races,B+,2021_Fall
Chem1,post,Y,Male,U.S. Nonresident,B,2021_Fall
Chem1,post,Y,Male,U.S. Nonresident,F,2021_Fall
Chem1,post,Y,Male,U.S. Nonresident,F,2021_Fall
Chem1,post,Y,Male,U.S. Nonresident,B-,2021_Fall
Chem1,post,Y,Male,U.S. Nonresident,A,2021_Fall
Chem1,post,Y,Male,U.S. Nonresident,F,2021_Fall
Chem1,post,Y,Male,U.S. Nonresident,A-,2021_Fall
Chem1,post,Y,Male,U.S. Nonresident,W,2021_Fall
Chem1,post,Y,Male,U.S. Nonresident,A,2021_Fall
Chem1,post,Y,Male,U.S. Nonresident,F,2021_Fall
Chem1,post,Y,Male,U.S. Nonresident,A+,2021_Fall
Chem1,post,Y,Male,U.S. Nonresident,A,2021_Fall
Chem1,post,Y,Male,Unknown race and ethnicity,A-,2021_Fall
Chem1,post,Y,Male,White,C,2021_Fall
Chem1,post,Y,Male,White,C,2021_Fall
Chem1,post,Y,Male,White,A,2021_Fall
Chem1,post,Y,Male,White,B+,2021_Fall
Chem1,post,Y,Male,White,B,2021_Fall
Chem1,post,Y,Male,White,C,2021_Fall
Chem1,post,Y,Male,White,W,2021_Fall
Chem1,post,Y,Male,White,W,2021_Fall
Chem1,post,Y,Male,White,D,2021_Fall
Chem1,post,Y,Male,White,A,2021_Fall
Chem1,post,Y,Male,White,C+,2021_Fall
Chem1,post,Y,Male,White,B+,2021_Fall
Chem1,post,Y,Male,White,B+,2021_Fall
Chem1,post,Y,Male,White,B,2021_Fall
Chem1,post,Y,Male,White,B,2021_Fall
Chem1,post,Y,Male,White,B,2021_Fall
Chem1,post,Y,Male,White,A,2021_Fall
Chem1,post,Y,Male,White,A+,2021_Fall
Chem1,post,Y,Male,White,F,2021_Fall
Chem1,post,Y,Male,White,W,2021_Fall
Chem1,post,Y,Male,White,A+,2021_Fall
Chem1,post,Y,Male,White,B,2021_Fall
Chem1,post,Y,Male,White,A-,2021_Fall
Chem1,post,Y,Male,White,D+,2021_Fall
Chem1,post,Y,Male,White,C,2021_Fall
Chem1,post,Y,Male,White,A+,2021_Fall
Chem1,post,Y,Male,White,A-,2021_Fall
Chem1,post,Y,Male,White,F,2021_Fall
Chem1,post,Y,Male,White,B,2021_Fall
Chem1,post,Y,Male,White,C+,2021_Fall
Chem1,post,Y,Male,White,W,2021_Fall
Chem1,post,Y,Male,White,B+,2021_Fall
Chem1,post,Y,Male,White,W,2021_Fall
Chem1,post,Y,Male,White,B-,2021_Fall
Chem1,post,Y,Male,White,W,2021_Fall
Chem1,post,Y,Male,White,C+,2021_Fall
Chem1,post,Y,Male,White,A+,2021_Fall
Chem1,post,Y,Male,White,C+,2021_Fall
Chem1,post,Y,Male,White,W,2021_Fall
Chem1,post,Y,Male,White,D,2021_Fall
Chem1,post,Y,Male,White,F,2021_Fall
Chem1,post,Y,Male,White,W,2021_Fall
Chem1,post,Y,Male,White,F,2021_Fall
Chem1,post,Y,Male,White,A-,2021_Fall
Chem1,post,Y,Male,White,C+,2021_Fall
Chem1,post,Y,Male,White,A-,2021_Fall
Chem1,post,Y,Male,White,F,2021_Fall
Chem1,post,Y,Male,White,B-,2021_Fall
Chem1,post,Y,Male,White,F,2021_Fall
Chem1,post,Y,Male,White,A+,2021_Fall
Chem1,post,Y,Male,White,C+,2021_Fall
Chem1,post,Y,Male,White,C,2021_Fall
Chem1,post,Y,Male,White,C,2021_Fall
Chem1,post,Y,Male,White,C,2021_Fall
Chem1,post,Y,Male,White,B,2021_Fall
Chem1,post,Y,Male,White,W,2021_Fall
Chem1,post,Y,Male,White,W,2021_Fall
Chem1,post,Y,Male,White,A+,2021_Fall
Chem1,post,Y,Male,White,C,2021_Fall
Chem1,post,Y,Male,White,B+,2021_Fall
Chem1,post,Y,Male,White,A+,2021_Fall
Chem1,post,Y,Male,White,C,2021_Fall
Chem1,post,Y,Male,White,F,2021_Fall
Chem1,post,Y,Male,White,C+,2021_Fall
Chem1,post,Y,Male,White,C+,2021_Fall
Chem1,post,Y,Male,White,A+,2021_Fall
Chem1,post,Y,Male,White,B+,2021_Fall
Chem1,post,Y,Male,White,A+,2021_Fall
Chem1,post,Y,Male,White,A,2021_Fall
Chem1,post,Y,Male,White,W,2021_Fall
Chem1,post,Y,Male,White,A-,2021_Fall
Chem1,post,Y,Male,White,D+,2021_Fall
Chem1,post,Y,Male,White,C+,2021_Fall
Chem1,post,Y,Male,White,A-,2021_Fall
Chem1,post,Y,Male,White,A,2021_Fall
Chem1,post,Y,Male,White,D,2021_Fall
Chem1,post,Y,Male,White,A-,2021_Fall
Chem1,post,Y,Male,White,F,2021_Fall
Chem1,post,Y,Male,White,B+,2021_Fall
Chem1,post,Y,Male,White,A+,2021_Fall
Chem1,post,Y,Male,White,C+,2021_Fall
Chem1,post,Y,Male,White,F,2021_Fall
Chem1,post,Y,Male,White,W,2021_Fall
Chem1,post,Y,Male,White,C,2021_Fall
Chem1,post,Y,Male,White,D,2021_Fall
Chem1,post,Y,Male,White,D,2021_Fall
Chem1,post,Y,Male,White,D,2021_Fall
Chem1,post,Y,Male,White,A,2021_Fall
Chem1,post,Y,Male,White,C,2021_Fall
Chem1,post,Y,Male,White,C,2021_Fall
Chem1,post,Y,Male,White,F,2021_Fall
Chem1,post,Y,Male,White,C,2021_Fall
Chem1,post,Y,Male,White,A,2021_Fall
Chem1,post,N,Female,Asian,B,2022 Spring
Chem1,post,N,Female,Asian,A,2022 Spring
Chem1,post,N,Female,Asian,A-,2022 Spring
Chem1,post,N,Female,Asian,A-,2022 Spring
Chem1,post,N,Female,Asian,C,2022 Spring
Chem1,post,N,Female,Asian,A-,2022 Spring
Chem1,post,N,Female,Asian,D,2022 Spring
Chem1,post,N,Female,Asian,A,2022 Spring
Chem1,post,N,Female,Black or African American,D,2022 Spring
Chem1,post,N,Female,Black or African American,B-,2022 Spring
Chem1,post,N,Female,Black or African American,W,2022 Spring
Chem1,post,N,Female,Black or African American,B-,2022 Spring
Chem1,post,N,Female,Hispanic,C-,2022 Spring
Chem1,post,N,Female,Hispanic,D,2022 Spring
Chem1,post,N,Female,Hispanic,C+,2022 Spring
Chem1,post,N,Female,Hispanic,A+,2022 Spring
Chem1,post,N,Female,Hispanic,B,2022 Spring
Chem1,post,N,Female,Hispanic,A-,2022 Spring
Chem1,post,N,Female,Hispanic,B-,2022 Spring
Chem1,post,N,Female,Native Hawaiian or Other Pacific Islander,B,2022 Spring
Chem1,post,N,Female,Native Hawaiian or Other Pacific Islander,A+,2022 Spring
Chem1,post,N,Female,Native Hawaiian or Other Pacific Islander,B-,2022 Spring
Chem1,post,N,Female,Two or more races,C,2022 Spring
Chem1,post,N,Female,U.S. Nonresident,A+,2022 Spring
Chem1,post,N,Female,U.S. Nonresident,A-,2022 Spring
Chem1,post,N,Female,U.S. Nonresident,A,2022 Spring
Chem1,post,N,Female,U.S. Nonresident,C,2022 Spring
Chem1,post,N,Female,U.S. Nonresident,B-,2022 Spring
Chem1,post,N,Female,U.S. Nonresident,A,2022 Spring
Chem1,post,N,Female,U.S. Nonresident,A,2022 Spring
Chem1,post,N,Female,U.S. Nonresident,B+,2022 Spring
Chem1,post,N,Female,U.S. Nonresident,A,2022 Spring
Chem1,post,N,Female,Unknown race and ethnicity,C+,2022 Spring
Chem1,post,N,Female,White,W,2022 Spring
Chem1,post,N,Female,White,B,2022 Spring
Chem1,post,N,Female,White,F,2022 Spring
Chem1,post,N,Female,White,B-,2022 Spring
Chem1,post,N,Female,White,D+,2022 Spring
Chem1,post,N,Female,White,A,2022 Spring
Chem1,post,N,Female,White,F,2022 Spring
Chem1,post,N,Female,White,B,2022 Spring
Chem1,post,N,Female,White,C+,2022 Spring
Chem1,post,N,Female,White,A,2022 Spring
Chem1,post,N,Female,White,A,2022 Spring
Chem1,post,N,Female,White,B-,2022 Spring
Chem1,post,N,Female,White,A,2022 Spring
Chem1,post,N,Female,White,A,2022 Spring
Chem1,post,N,Female,White,F,2022 Spring
Chem1,post,N,Female,White,C+,2022 Spring
Chem1,post,N,Female,White,C,2022 Spring
Chem1,post,N,Female,White,A,2022 Spring
Chem1,post,N,Female,White,A,2022 Spring
Chem1,post,N,Female,White,A,2022 Spring
Chem1,post,N,Female,White,C,2022 Spring
Chem1,post,N,Female,White,A,2022 Spring
Chem1,post,N,Female,White,F,2022 Spring
Chem1,post,N,Female,White,D-,2022 Spring
Chem1,post,N,Female,White,B-,2022 Spring
Chem1,post,N,Female,White,C,2022 Spring
Chem1,post,N,Female,White,A-,2022 Spring
Chem1,post,N,Female,White,A,2022 Spring
Chem1,post,N,Female,White,C,2022 Spring
Chem1,post,N,Female,White,A,2022 Spring
Chem1,post,N,Female,White,A,2022 Spring
Chem1,post,N,Female,White,W,2022 Spring
Chem1,post,N,Female,White,B,2022 Spring
Chem1,post,N,Female,White,B-,2022 Spring
Chem1,post,N,Female,White,A+,2022 Spring
Chem1,post,N,Female,White,A+,2022 Spring
Chem1,post,N,Female,White,D-,2022 Spring
